transaction_id,amount,hour_of_day,merchant_category,card_present,distance_from_home_km,num_transactions_last_24h,avg_amount_last_30d,account_age_days,is_foreign_transaction,is_fraud
13267,76.57,11,travel,1,42.6,4,7.46,2605,0,0
18082,129.9,18,online_retail,1,6.1,1,99.95,3536,0,0
48085,103.76,14,gas_station,1,26.3,3,66.82,1288,0,0
42767,195.85,7,electronics,1,3.5,0,73.06,3475,0,0
4070,150.12,0,online_retail,0,5.0,0,36.44,3150,0,0
16286,154.59,14,electronics,1,16.9,5,170.89,1550,0,0
1118,209.73,10,online_retail,1,42.9,2,105.26,2271,0,0
10074,194.14,19,grocery,1,26.5,0,135.71,862,0,0
11373,78.03,13,dining,1,25.6,4,103.65,71,0,0
32684,66.53,6,dining,1,16.4,1,9.9,295,0,0
46433,198.0,10,grocery,1,7.6,3,97.24,1492,0,0
25349,70.8,16,dining,1,5.9,4,60.0,2352,0,0
6715,31.52,13,grocery,1,6.1,1,91.17,2831,0,0
34567,210.12,23,online_retail,0,2.2,3,192.2,223,0,0
1030,97.35,0,grocery,1,4.6,6,79.87,2690,0,0
22753,175.96,9,gas_station,1,76.6,3,78.82,2330,0,0
11761,53.59,6,entertainment,1,47.0,2,104.01,2335,1,0
35896,91.63,22,electronics,1,12.4,0,93.05,2853,0,0
14492,23.3,14,utilities,1,16.6,3,117.77,494,1,0
25085,344.76,13,entertainment,1,5.6,3,73.92,1855,0,0
20395,140.74,13,gas_station,1,32.4,1,57.55,2418,0,0
4813,134.12,19,gas_station,1,11.6,1,91.63,3339,0,0
8994,164.39,15,entertainment,1,50.7,4,65.89,225,0,0
49691,732.89,5,online_retail,0,579.4,5,64.96,2274,0,1
21374,55.75,6,grocery,1,4.3,2,139.6,2676,0,0
30242,105.28,4,electronics,1,2.4,1,148.05,2207,0,0
47578,41.68,6,gas_station,1,27.1,1,58.53,3188,0,0
1164,33.42,20,dining,0,70.7,0,94.58,74,0,0
24810,14.78,14,online_retail,1,15.2,1,128.52,3090,1,0
21109,60.52,11,utilities,1,12.3,1,142.67,2150,0,0
3697,245.42,15,online_retail,1,15.3,3,157.85,848,1,0
11438,132.84,6,dining,1,3.4,0,86.66,2615,0,0
4469,69.14,13,gas_station,1,17.6,2,64.14,3925,0,0
9807,183.94,15,gas_station,1,28.8,0,71.27,896,0,0
47767,78.04,8,online_retail,1,14.4,2,75.71,1800,0,0
6748,68.01,15,travel,0,1.1,3,69.31,3931,0,0
49184,86.45,8,online_retail,0,723.1,9,59.13,1307,1,1
17378,21.35,15,travel,1,23.4,1,128.06,3487,0,0
36884,163.4,19,online_retail,0,5.5,0,135.42,310,0,0
13356,118.25,12,online_retail,1,65.5,3,94.26,1183,0,0
32404,109.4,13,grocery,0,6.5,2,104.29,103,0,0
42454,167.13,10,electronics,1,12.2,1,116.28,1104,0,0
46065,146.24,22,online_retail,1,5.8,1,149.15,3581,0,0
11538,186.03,10,online_retail,1,3.9,1,128.73,3569,0,0
2008,185.93,8,gas_station,1,13.8,0,131.34,1425,0,0
3221,465.45,18,dining,1,2.1,2,127.76,740,0,0
44996,153.97,16,online_retail,1,8.3,2,57.55,2230,0,0
18762,200.8,14,utilities,1,7.2,5,121.31,2355,0,0
14165,27.91,8,travel,1,1.8,1,99.15,183,0,0
40683,95.77,15,utilities,0,16.9,5,178.34,2628,1,0
25080,48.08,20,travel,1,19.7,2,87.27,1646,0,0
1822,12.58,7,online_retail,1,9.1,3,73.99,1324,0,0
44661,115.2,20,grocery,1,65.7,1,127.59,959,0,0
6848,9.56,15,grocery,0,38.6,3,109.47,257,0,0
12635,153.59,14,gas_station,1,7.3,0,98.57,1832,0,0
37668,111.68,18,travel,1,13.1,1,86.6,785,0,0
6095,87.74,10,electronics,1,2.1,4,157.67,3572,0,0
39248,128.69,7,entertainment,1,4.3,1,116.07,994,0,0
10577,177.24,10,online_retail,1,17.8,1,169.79,744,0,0
31074,223.85,7,grocery,1,18.0,1,99.21,85,0,0
29112,108.89,15,electronics,1,24.1,3,75.57,795,0,0
10192,3.99,5,online_retail,0,1.0,2,97.28,2233,0,0
314,122.31,17,dining,0,4.5,2,85.64,3065,0,0
11449,71.13,22,travel,1,22.5,1,42.58,2462,0,0
30745,71.46,17,grocery,0,13.1,2,137.55,486,0,0
29702,132.45,12,dining,1,0.6,3,96.27,900,0,0
27658,8.99,13,grocery,1,17.1,1,66.51,3940,0,0
23685,256.61,7,gas_station,1,14.2,0,108.05,1066,0,0
28375,58.64,14,grocery,1,43.1,4,121.1,3816,0,0
3085,147.16,8,online_retail,1,28.6,2,69.89,1740,0,0
49371,447.8,22,travel,0,16.8,7,107.93,2771,0,1
3751,72.36,14,travel,0,14.0,3,117.88,3202,0,0
5048,84.37,8,electronics,0,8.9,3,55.96,2088,0,0
29186,16.11,9,grocery,1,16.6,3,189.94,2361,0,0
30708,95.18,16,entertainment,0,34.9,4,92.75,3345,0,0
20146,104.35,8,electronics,1,10.1,1,104.12,2356,0,0
32249,211.47,7,online_retail,1,30.3,4,117.96,3456,0,0
4969,17.91,17,online_retail,1,4.4,4,43.95,808,0,0
30525,49.47,22,online_retail,1,4.1,2,20.23,3560,0,0
18494,183.32,12,travel,0,13.2,2,116.65,1812,0,0
38064,24.07,18,online_retail,1,10.1,2,108.13,2704,0,0
41836,304.73,7,utilities,1,1.7,1,95.28,2627,0,0
32752,152.68,13,grocery,0,9.0,1,94.68,3260,0,0
20073,91.23,11,grocery,0,8.9,0,64.58,3076,0,0
26273,148.69,10,travel,1,18.3,1,192.49,2235,0,0
13649,202.43,6,grocery,1,14.6,3,41.54,630,0,0
25533,32.62,14,grocery,0,2.0,2,92.8,2723,0,0
17521,112.5,13,entertainment,1,8.3,2,61.86,1094,0,0
25480,52.07,18,online_retail,1,23.8,3,181.26,1531,0,0
48234,113.82,11,online_retail,1,38.9,1,113.29,2139,0,0
48787,152.61,11,gas_station,0,1.6,2,74.3,3778,0,0
32389,158.72,17,gas_station,1,3.2,2,39.15,789,0,0
5086,96.08,19,electronics,1,4.0,4,46.42,3613,0,0
17252,131.7,15,dining,1,12.9,3,78.72,251,0,0
4039,84.6,15,grocery,1,14.4,3,67.56,2879,0,0
18386,127.72,18,electronics,1,7.3,1,167.57,416,0,0
4246,81.15,18,grocery,0,12.1,4,131.03,645,0,0
18627,25.16,12,grocery,1,3.1,3,117.64,1119,0,0
879,180.44,16,online_retail,0,11.2,0,73.65,2769,0,0
23298,111.71,13,online_retail,1,2.4,5,129.21,872,0,0
29752,70.52,15,grocery,1,23.3,1,114.34,3362,0,0
30172,133.59,15,grocery,0,17.2,1,99.95,1494,0,0
28559,200.32,13,gas_station,0,43.4,1,82.75,426,0,0
18863,39.72,15,grocery,1,15.9,1,89.64,2852,0,0
43343,17.75,22,dining,1,48.8,2,79.34,320,0,0
34210,99.04,7,entertainment,0,29.7,1,52.93,460,0,0
26083,288.04,10,gas_station,0,12.0,2,95.56,3404,0,0
1941,57.56,10,grocery,1,9.1,1,72.64,252,0,0
22225,103.59,3,online_retail,1,13.8,4,39.82,2205,0,0
44691,33.37,9,online_retail,1,23.4,1,89.64,844,0,0
43239,180.53,19,online_retail,1,6.2,2,98.97,2265,0,0
23859,108.45,17,dining,0,1.6,5,69.33,2808,0,0
14158,57.57,1,dining,1,15.1,2,144.56,115,0,0
33875,175.26,11,grocery,1,24.1,3,5.0,773,0,0
48104,119.76,18,electronics,1,5.8,2,70.46,913,0,0
23449,43.52,16,utilities,1,0.6,0,129.55,309,0,0
6623,29.44,13,online_retail,1,17.8,1,16.25,2129,0,0
38264,43.68,22,online_retail,1,3.7,1,21.63,2120,0,0
26241,164.35,18,online_retail,0,3.0,4,141.65,2507,0,0
47591,161.36,15,online_retail,1,9.8,1,5.0,2094,0,0
24155,198.3,20,online_retail,1,17.8,2,176.45,967,0,0
32058,138.81,12,dining,1,25.1,5,103.83,3036,0,0
9331,40.53,16,electronics,1,3.8,2,122.49,1489,0,0
43564,66.93,10,entertainment,1,27.5,3,126.48,1839,0,0
3493,49.6,14,grocery,1,44.5,3,44.27,1929,0,0
4878,72.87,11,gas_station,1,13.6,3,112.5,3872,0,0
47062,62.71,12,dining,1,62.0,1,31.35,1274,0,0
998,99.21,9,online_retail,1,1.7,2,111.57,1446,0,0
37086,191.94,9,grocery,1,10.3,4,146.27,2456,1,0
36437,236.06,16,dining,1,19.1,2,50.23,3743,0,0
34749,31.74,6,dining,1,16.8,5,33.57,3495,0,0
28616,48.64,19,gas_station,1,1.2,5,167.03,3934,0,0
37095,119.74,13,gas_station,1,3.8,1,99.88,490,0,0
22810,107.18,19,travel,1,1.3,1,170.94,560,0,0
7142,35.39,5,gas_station,1,9.8,0,120.4,614,0,0
21558,137.8,12,electronics,1,5.0,0,79.42,3693,0,0
9935,177.16,7,dining,1,15.9,4,122.89,137,0,0
4788,62.62,16,gas_station,1,0.4,2,25.84,1238,0,0
30510,193.77,7,utilities,1,1.6,3,60.62,227,0,0
31189,135.78,21,grocery,1,58.4,3,68.47,773,0,0
20083,117.84,6,utilities,1,17.9,5,141.51,1858,0,0
10823,190.43,21,grocery,1,17.8,4,119.72,1805,0,0
672,64.5,10,travel,1,24.1,2,69.22,2330,0,0
15594,126.95,16,utilities,1,38.1,3,94.36,138,0,0
43048,18.08,16,gas_station,1,13.1,2,117.52,573,0,0
21911,16.49,12,gas_station,1,19.1,2,132.63,1590,0,0
11868,162.58,7,dining,1,47.0,0,37.63,2892,0,0
34690,180.11,0,travel,0,0.4,0,112.15,530,0,0
11321,124.95,9,gas_station,0,27.0,2,121.23,3754,0,0
44211,80.35,19,grocery,1,1.1,0,44.99,3388,0,0
24614,283.29,19,dining,1,4.1,1,50.99,3986,0,0
12005,30.27,7,online_retail,1,1.8,2,57.45,3979,0,0
3939,303.75,8,online_retail,1,17.4,1,36.36,3439,0,0
4613,99.78,9,grocery,1,42.2,1,114.45,2779,0,0
36759,203.86,15,grocery,1,5.3,1,168.23,2275,0,0
31458,156.0,19,online_retail,1,1.2,3,76.82,1633,0,0
44952,58.71,13,travel,1,8.1,0,111.7,1794,0,0
4347,8.97,15,grocery,1,27.8,2,5.0,1469,0,0
39327,59.42,7,grocery,1,23.0,0,25.26,403,0,0
49922,575.9,5,entertainment,0,329.0,2,141.86,3141,1,1
22393,127.17,20,utilities,1,23.7,2,71.36,3692,0,0
3156,132.36,8,grocery,0,8.6,3,34.79,2509,0,0
29917,80.91,10,gas_station,1,63.4,2,35.27,2698,0,0
37223,37.07,7,online_retail,1,37.1,2,64.85,3019,0,0
13478,81.64,12,online_retail,0,72.9,2,99.7,3715,0,0
13871,76.42,10,travel,1,3.7,2,43.34,1528,0,0
38555,58.31,16,dining,0,15.9,2,57.88,956,0,0
25329,101.2,17,grocery,1,5.0,3,61.84,164,0,0
44684,138.07,8,grocery,1,20.5,1,85.78,3278,0,0
985,51.57,19,grocery,0,11.4,1,85.48,1420,0,0
37139,107.57,15,electronics,1,3.7,2,128.88,1791,0,0
35033,55.44,12,travel,1,10.4,0,43.27,3276,0,0
23730,210.32,11,gas_station,1,0.8,1,73.21,3796,0,0
7530,155.65,14,utilities,1,30.4,4,76.58,1098,0,0
44394,247.62,8,online_retail,0,0.4,0,119.69,369,0,0
32948,288.45,10,online_retail,0,3.9,2,81.62,1568,0,0
30877,88.33,18,utilities,1,14.1,2,92.78,3157,0,0
29930,57.18,7,dining,0,31.6,4,56.41,2296,0,0
23415,284.27,1,electronics,1,9.8,4,103.39,1906,0,0
6059,136.39,10,grocery,0,19.5,5,50.07,2524,0,0
23679,31.75,9,dining,1,4.0,3,58.74,3000,0,0
15940,11.41,15,grocery,1,23.0,4,129.95,1598,0,0
6948,15.96,15,dining,1,57.0,1,5.0,2499,0,0
30095,59.17,4,grocery,1,49.5,2,97.39,2503,0,0
41339,72.2,1,grocery,1,0.0,2,49.29,2725,0,0
49598,476.03,5,travel,0,69.3,4,46.17,1785,0,1
33183,60.99,14,grocery,1,9.4,0,128.57,1732,0,0
16580,203.12,1,travel,1,54.9,1,174.09,2248,0,0
1388,195.5,14,grocery,1,1.6,3,120.15,934,1,0
21350,115.19,11,grocery,0,6.7,3,104.9,2561,0,0
49750,326.88,10,electronics,0,176.8,8,103.14,3564,0,1
34431,25.77,14,grocery,1,4.7,1,62.6,1127,0,0
24454,69.75,8,entertainment,1,30.3,2,115.42,2582,0,0
40359,134.89,19,dining,1,20.4,4,21.13,2218,0,0
18577,95.67,13,travel,0,9.1,2,123.57,2552,0,0
33451,104.04,9,online_retail,1,1.5,5,98.84,2390,0,0
47852,112.82,10,online_retail,0,49.4,1,73.32,625,0,0
4,184.76,9,gas_station,1,0.3,2,130.92,3862,0,0
29182,111.32,13,grocery,0,3.0,1,73.64,1070,0,0
8230,84.98,13,gas_station,1,9.8,1,120.18,471,0,0
5946,50.37,11,gas_station,1,19.3,2,68.89,1605,0,0
7822,62.45,13,entertainment,1,13.3,3,85.34,1608,0,0
19486,69.84,14,online_retail,1,8.9,3,90.45,3712,0,0
15384,156.2,8,gas_station,1,2.0,2,102.81,1373,0,0
41099,77.73,9,gas_station,1,17.9,2,161.11,1698,0,0
18183,51.41,11,electronics,1,5.3,2,52.55,2323,0,0
27161,48.83,11,entertainment,1,23.5,1,73.99,2581,0,0
11645,85.06,6,online_retail,0,1.0,3,56.27,3219,0,0
24390,104.05,9,online_retail,1,40.0,0,29.67,2303,0,0
4850,13.56,0,online_retail,0,7.8,2,132.14,2373,0,0
47435,184.08,12,online_retail,1,18.1,2,148.5,2439,0,0
42206,90.98,13,electronics,1,2.6,3,15.42,2364,0,0
45340,6.61,11,online_retail,0,6.3,2,51.07,2314,0,0
28169,271.15,19,grocery,1,14.9,3,118.4,3116,0,0
3419,159.39,7,dining,0,12.6,1,35.54,738,0,0
42590,71.61,13,grocery,1,20.0,1,22.28,449,0,0
38734,103.19,1,grocery,1,1.0,1,31.83,1543,0,0
36719,376.97,8,dining,1,12.2,2,95.21,125,0,0
29497,268.41,7,gas_station,0,11.2,3,36.64,2453,0,0
4362,17.02,15,online_retail,0,5.8,1,71.21,1891,0,0
4028,48.76,10,gas_station,0,10.7,1,71.07,3416,0,0
3426,83.17,12,electronics,1,13.9,0,50.42,1112,0,0
20268,47.94,12,dining,0,21.7,1,34.1,1307,0,0
20057,119.74,18,travel,1,5.8,1,79.89,2065,0,0
11478,52.76,15,grocery,1,24.4,1,91.32,3373,0,0
47944,46.21,12,dining,1,11.0,0,81.8,3534,0,0
29392,166.28,10,electronics,1,25.7,3,125.66,3732,0,0
29046,88.75,7,electronics,0,25.4,3,97.22,3218,0,0
8564,62.75,6,utilities,0,0.8,1,63.89,421,0,0
39506,39.56,12,online_retail,1,0.1,0,78.01,3203,0,0
49804,146.55,21,online_retail,0,914.1,5,131.07,1009,1,1
25449,185.9,11,grocery,0,31.6,3,78.98,635,0,0
34921,369.69,22,online_retail,1,7.8,0,58.55,2023,0,0
30477,110.45,19,travel,1,3.6,4,153.84,2500,0,0
13519,99.26,18,gas_station,1,15.0,0,71.87,2923,0,0
34007,73.89,7,dining,1,5.7,3,114.15,2828,0,0
21315,55.82,14,utilities,1,31.2,2,90.84,580,0,0
42424,62.0,9,dining,1,5.9,1,13.15,1854,0,0
48900,37.92,17,grocery,1,3.6,1,84.89,3650,0,0
47632,133.53,14,gas_station,1,1.8,2,39.08,3681,0,0
49788,216.7,5,utilities,0,1772.8,8,8.22,1560,0,1
44231,43.89,21,grocery,1,16.6,4,49.35,3371,0,0
10723,193.82,21,online_retail,1,0.0,3,97.51,1144,0,0
13154,105.67,15,grocery,0,10.3,1,74.19,3987,0,0
13762,81.84,16,dining,1,38.8,4,128.99,3476,0,0
42811,180.34,14,utilities,1,38.8,1,84.89,2860,0,0
30803,75.36,14,dining,1,8.9,0,60.32,1063,0,0
36260,189.83,6,electronics,1,12.4,3,139.3,2378,0,0
21436,30.3,13,utilities,0,8.5,5,5.0,3908,0,0
25970,222.18,18,gas_station,0,5.4,0,103.29,1018,0,0
32203,176.68,19,online_retail,1,13.3,1,85.15,2967,0,0
7180,38.81,12,dining,1,4.4,0,92.75,2088,0,0
41280,47.36,13,grocery,1,0.8,3,154.48,3835,0,0
28086,159.03,17,grocery,1,30.8,1,81.84,3643,0,0
13701,71.61,12,dining,1,6.2,1,77.75,3187,0,0
1003,94.69,5,online_retail,1,8.8,1,101.68,436,1,0
9058,109.28,14,electronics,1,7.2,1,86.24,125,0,0
44234,134.76,2,electronics,0,31.4,5,142.27,496,0,0
25674,163.41,10,dining,1,13.8,2,53.01,459,0,0
45055,61.87,18,gas_station,1,1.1,3,5.0,1645,0,0
35143,159.84,6,grocery,1,11.0,1,92.65,861,0,0
38162,73.87,19,grocery,0,1.2,1,92.82,185,0,0
22476,139.38,13,travel,0,25.5,4,87.28,2013,0,0
23006,48.75,9,utilities,1,11.5,2,197.77,2862,0,0
45343,63.57,10,grocery,1,93.8,6,30.48,1500,0,0
36127,110.35,1,dining,1,12.3,3,79.09,3470,0,0
49709,168.28,14,electronics,0,1034.3,4,49.65,2255,1,1
13098,75.3,7,grocery,1,7.0,2,202.25,1454,0,0
37195,55.54,6,gas_station,1,40.5,4,112.03,1459,0,0
4107,102.79,12,entertainment,1,15.8,3,89.32,297,0,0
41335,249.05,10,online_retail,1,23.6,2,96.36,2986,0,0
25222,120.59,6,dining,1,4.4,0,36.81,1506,0,0
35839,170.44,18,gas_station,1,3.4,0,108.36,2377,0,0
29718,125.64,16,gas_station,1,6.5,2,72.0,1036,0,0
46952,28.74,15,online_retail,1,10.3,1,152.14,2481,0,0
29827,20.18,16,online_retail,0,8.9,3,66.05,1894,0,0
17542,162.21,17,travel,0,2.6,0,81.49,233,0,0
24915,132.02,5,dining,1,4.0,4,85.63,709,0,0
4513,79.63,12,grocery,1,60.5,3,70.1,1816,0,0
19936,236.52,13,electronics,0,2.7,4,78.79,881,0,0
46524,166.79,16,electronics,0,4.8,2,19.88,1939,0,0
24510,106.9,9,gas_station,1,0.2,1,96.65,3876,0,0
27441,446.05,23,electronics,0,2.5,5,85.96,2188,0,0
12001,103.67,10,gas_station,1,13.0,2,72.63,3353,0,0
23353,68.76,21,online_retail,1,8.4,1,50.71,3653,0,0
27292,277.38,15,travel,1,7.0,4,117.52,3407,0,0
34203,54.51,22,gas_station,1,5.5,4,65.32,523,0,0
12147,168.84,16,online_retail,0,4.3,1,62.36,1552,0,0
15291,87.95,18,gas_station,0,2.6,1,169.18,2959,0,0
46879,201.71,4,grocery,1,4.9,3,92.09,3766,1,0
8690,111.94,7,electronics,1,8.1,1,86.51,2913,0,0
12653,11.51,12,travel,1,12.0,3,81.16,396,0,0
31469,143.27,8,gas_station,0,30.2,1,92.74,2880,0,0
2954,92.21,19,online_retail,1,0.0,1,109.83,3077,0,0
3003,129.33,6,dining,0,10.7,1,80.97,2841,0,0
15813,79.48,20,dining,1,24.9,5,89.33,2387,1,0
6656,220.11,16,gas_station,1,19.2,1,65.67,2487,0,0
12773,23.67,19,electronics,1,1.9,4,104.02,3757,0,0
39530,133.56,13,dining,1,23.9,1,75.66,165,0,0
34407,246.88,6,travel,1,4.8,1,53.66,2545,0,0
8836,154.33,11,travel,1,41.3,1,55.61,2133,0,0
14617,231.5,7,grocery,1,8.0,3,82.8,2722,0,0
22835,141.1,9,gas_station,1,50.2,0,114.69,2730,0,0
15980,281.13,23,grocery,0,8.1,2,57.32,1607,0,0
37915,107.16,23,online_retail,1,11.1,2,57.54,2441,0,0
1570,59.27,15,grocery,0,1.6,2,100.14,1271,0,0
35907,21.07,16,grocery,0,4.2,2,56.55,3490,0,0
26089,114.92,15,utilities,0,2.5,0,77.38,3319,0,0
20913,274.88,19,online_retail,1,0.6,2,17.28,315,0,0
9957,334.88,6,gas_station,0,15.0,5,45.07,3765,0,0
18275,52.98,23,online_retail,0,7.2,0,78.22,2741,0,0
15431,206.35,18,grocery,1,5.4,0,57.27,390,0,0
23493,175.52,10,grocery,1,26.0,5,135.94,2603,0,0
15789,32.73,12,online_retail,1,13.5,1,78.12,792,1,0
35779,115.76,19,dining,1,26.0,5,74.04,608,0,0
11980,219.31,16,dining,0,2.0,1,125.04,1754,0,0
44905,14.18,11,grocery,1,8.6,0,76.25,1334,0,0
35762,72.53,9,travel,1,27.3,4,108.5,2337,0,0
27092,46.09,6,dining,1,37.7,1,147.37,130,1,0
46834,52.85,10,online_retail,1,4.9,2,154.19,1424,0,0
33437,79.75,18,dining,1,9.5,2,56.56,781,0,0
47380,156.47,20,online_retail,1,11.7,4,42.35,3671,0,0
1590,126.93,22,gas_station,1,38.4,8,52.56,3611,0,0
26755,164.59,13,dining,1,7.8,6,119.97,3165,0,0
21758,84.02,16,gas_station,1,1.8,1,123.66,3144,0,0
3001,107.05,18,grocery,1,24.9,4,130.14,1897,0,0
44111,76.79,8,entertainment,0,33.4,1,65.44,1359,0,0
43519,33.75,14,electronics,1,0.7,4,120.37,1242,0,0
628,58.79,12,entertainment,0,5.3,4,52.48,3822,0,0
20736,50.69,18,grocery,1,6.9,1,77.37,2148,0,0
11902,199.75,12,grocery,0,5.8,1,57.87,2692,0,0
6366,60.98,8,dining,1,23.7,1,83.13,1452,0,0
17132,140.86,11,grocery,1,2.2,5,49.17,2602,0,0
9478,91.9,0,grocery,0,76.1,2,41.03,1432,0,0
41870,234.98,15,travel,1,42.0,2,47.48,2355,0,0
12932,246.38,9,electronics,0,1.5,3,89.11,1084,0,0
13641,203.34,20,online_retail,1,50.5,3,19.38,3801,0,0
19626,276.13,18,gas_station,1,2.2,5,97.72,1510,0,0
9951,705.85,6,grocery,0,0.4,3,79.28,341,0,0
28962,139.56,7,electronics,1,8.7,2,108.87,3071,0,0
28445,76.01,22,dining,1,25.9,3,99.26,3097,0,0
19698,9.01,12,online_retail,0,56.1,2,108.14,3902,0,0
44223,199.82,13,gas_station,1,1.9,1,101.62,3920,0,0
2996,202.38,13,grocery,1,2.3,2,133.86,2903,0,0
13637,161.02,13,grocery,0,5.9,0,117.88,229,0,0
22470,426.35,10,entertainment,1,14.1,1,90.31,3803,0,0
36086,191.34,6,gas_station,1,0.1,1,48.12,581,0,0
28917,155.1,6,online_retail,1,6.9,0,66.8,2201,0,0
17649,203.52,13,entertainment,0,15.4,3,62.14,3350,0,0
27955,131.46,8,online_retail,0,9.3,1,100.11,3973,0,0
2854,17.41,11,electronics,1,61.9,3,46.72,2527,0,0
13389,26.26,9,online_retail,0,8.1,2,33.86,1253,0,0
13048,108.55,0,utilities,1,45.8,3,105.21,1818,0,0
22332,311.77,10,electronics,0,2.7,0,146.1,1521,1,0
30577,99.75,6,dining,1,18.1,2,125.29,2683,0,0
34734,125.86,18,entertainment,1,22.6,3,103.99,3958,0,0
19538,92.37,17,online_retail,0,2.6,1,50.81,1113,0,0
39586,243.35,10,grocery,0,5.7,0,76.11,3446,0,0
5572,44.12,16,dining,1,5.7,1,91.57,2323,0,0
47750,434.13,10,dining,1,58.4,2,63.95,961,0,0
30963,207.31,22,grocery,1,0.7,8,89.05,3218,0,0
35495,80.9,11,entertainment,1,23.6,1,162.44,2366,0,0
20262,34.05,15,dining,0,6.6,2,23.32,2238,0,0
44659,24.96,11,grocery,0,13.9,0,64.74,463,0,0
21745,60.08,7,grocery,1,8.5,3,121.44,3680,0,0
47248,108.8,12,dining,1,0.9,3,84.52,1684,0,0
36227,114.84,10,gas_station,1,10.0,2,60.4,804,0,0
28786,95.09,17,electronics,1,20.5,0,112.38,3337,1,0
35619,126.1,21,gas_station,1,14.0,2,52.65,3917,0,0
45999,93.75,15,grocery,1,0.5,1,58.28,3320,0,0
49512,915.6,4,online_retail,1,390.6,3,84.96,3993,0,1
44514,59.66,19,utilities,1,30.4,1,5.0,81,0,0
28683,178.1,1,electronics,1,23.5,1,33.55,2081,0,0
31548,39.79,17,grocery,1,3.6,1,49.93,778,0,0
31964,18.47,13,grocery,0,5.0,1,65.91,826,1,0
9433,82.43,18,grocery,0,23.2,1,120.4,2628,0,0
22373,80.55,15,gas_station,0,4.9,4,110.13,178,0,0
21622,251.19,12,grocery,0,9.4,3,104.44,768,0,0
12451,65.11,16,grocery,1,3.3,3,31.47,3834,0,0
11799,70.15,17,online_retail,1,0.5,1,71.85,557,0,0
31388,171.08,20,travel,1,16.3,0,24.28,3783,0,0
20768,206.31,16,utilities,1,17.0,0,52.55,3403,0,0
4828,16.27,16,gas_station,1,13.4,3,91.93,1681,0,0
14589,124.89,19,grocery,1,2.5,2,72.57,265,0,0
1507,91.06,14,grocery,1,27.8,0,85.11,1849,0,0
18612,56.21,14,grocery,1,2.7,2,55.74,1746,0,0
19302,143.8,20,electronics,1,20.8,1,87.01,2679,0,0
38309,87.72,23,gas_station,1,12.2,2,153.57,3010,1,0
1738,113.04,22,travel,0,10.5,2,34.46,1515,0,0
35875,394.72,4,utilities,1,16.5,0,92.85,126,0,0
47067,266.93,16,entertainment,1,21.1,1,76.76,2444,0,0
5114,49.65,23,online_retail,1,2.6,3,82.78,338,0,0
24906,136.62,8,grocery,1,33.1,2,168.64,2800,0,0
7635,72.66,18,grocery,1,28.6,1,17.53,3320,0,0
14398,339.02,11,travel,1,28.1,1,116.94,1935,0,0
36170,143.14,7,electronics,1,12.9,0,5.0,1222,0,0
9183,42.7,19,online_retail,0,1.0,3,81.01,592,0,0
36796,202.57,10,gas_station,1,10.7,2,57.9,1078,1,0
37622,38.15,9,travel,1,47.6,1,43.06,1336,0,0
1655,142.76,19,gas_station,1,11.7,1,93.26,712,0,0
4326,60.23,11,travel,1,1.1,4,74.39,640,0,0
27377,135.88,8,travel,1,26.5,4,141.75,2659,0,0
19044,33.38,19,dining,1,27.3,4,117.68,51,0,0
44328,121.63,11,grocery,1,38.3,1,134.91,3277,0,0
9661,314.35,6,online_retail,1,38.0,2,136.42,1932,0,0
15914,28.91,19,online_retail,1,0.4,2,105.86,938,0,0
25466,204.21,7,travel,1,5.3,2,130.88,2112,0,0
13610,63.92,10,grocery,1,3.2,3,135.67,1067,0,0
11670,96.11,6,grocery,1,7.2,3,42.58,605,0,0
1219,69.61,15,dining,1,23.2,1,72.7,3422,0,0
38863,134.34,16,online_retail,1,7.4,0,109.75,3226,0,0
12557,13.27,19,online_retail,0,3.1,4,126.21,3205,0,0
39143,201.26,17,entertainment,1,2.7,3,50.77,1468,0,0
35508,63.88,8,online_retail,1,19.2,3,100.8,3238,0,0
11852,79.06,15,gas_station,1,51.3,2,129.06,2041,0,0
13238,19.1,19,grocery,1,10.6,0,60.15,3966,0,0
29950,97.8,18,grocery,0,69.5,2,48.74,1773,0,0
27984,57.67,6,gas_station,1,4.5,2,136.34,575,0,0
22090,71.04,15,entertainment,1,6.8,3,75.3,925,0,0
48989,181.84,14,travel,1,9.0,1,60.94,3749,1,0
40639,60.36,7,online_retail,0,6.8,2,152.23,860,0,0
28911,164.88,11,electronics,1,48.9,1,114.44,1547,0,0
8570,81.1,6,online_retail,1,3.1,3,130.06,1846,0,0
38431,151.54,15,grocery,1,43.4,3,95.0,1787,0,0
40525,464.73,17,electronics,0,3.1,2,9.11,2215,0,0
35549,154.42,13,gas_station,1,51.8,3,154.62,2248,0,0
29487,129.32,17,gas_station,1,1.6,7,113.71,2054,1,0
26037,101.89,16,gas_station,1,3.6,1,68.91,3448,0,0
19370,84.07,1,gas_station,1,5.3,3,16.28,2468,0,0
44734,118.1,12,gas_station,0,5.7,3,55.17,1552,0,0
6915,43.41,1,entertainment,1,4.7,1,51.87,388,0,0
14998,247.66,7,gas_station,1,13.9,0,87.97,1373,0,0
16750,247.43,12,online_retail,1,11.9,0,175.89,1142,0,0
29959,20.78,10,grocery,1,8.1,2,57.59,3568,0,0
28856,16.6,13,grocery,1,1.2,3,93.05,3529,0,0
